Latitude,Longitude,Area_Name,Crime_Count,Street_Light,CCTV,Police_Patrol,Isolation_Level,Time_Period
10.517123,76.201326,West Fort,9,Good,Yes,Rare,Medium,Night
10.517753,76.200942,West Fort,10,Poor,No,Rare,High,Afternoon
10.51931,76.203326,West Fort,10,Good,Yes,Rare,High,Evening
10.51629,76.201681,West Fort,10,Moderate,Yes,Occasional,Low,Evening
10.514184,76.205174,West Fort,10,Poor,No,Rare,Low,Morning
10.515686,76.19982,West Fort,10,Moderate,No,Rare,High,Morning
10.519114,76.198601,West Fort,10,Moderate,No,Rare,High,Evening
10.515074,76.203158,West Fort,13,Poor,No,Rare,High,Afternoon
10.518459,76.200048,West Fort,9,Moderate,No,Rare,High,Morning
10.519207,76.19893,West Fort,7,Poor,No,Frequent,High,Evening
10.516143,76.202832,West Fort,14,Poor,No,Rare,High,Afternoon
10.520971,76.205991,West Fort,8,Good,Yes,Frequent,Medium,Night
10.515802,76.200057,West Fort,14,Poor,Yes,Occasional,High,Evening
10.517836,76.200938,West Fort,11,Poor,No,Rare,Medium,Evening
10.516988,76.201068,West Fort,12,Poor,No,Occasional,Low,Night
10.520693,76.203206,West Fort,8,Moderate,Yes,Occasional,Low,Night
10.520543,76.198307,West Fort,13,Poor,No,Rare,High,Evening
10.520966,76.202102,West Fort,11,Moderate,No,Frequent,High,Evening
10.519339,76.198102,West Fort,6,Good,Yes,Rare,Medium,Night
10.520972,76.201574,West Fort,9,Good,No,Frequent,High,Night
10.517516,76.201971,West Fort,10,Moderate,No,Occasional,Medium,Night
10.517229,76.203429,West Fort,12,Poor,Yes,Rare,High,Night
10.518794,76.20446,West Fort,11,Good,Yes,Rare,High,Night
10.514875,76.201178,West Fort,12,Good,No,Frequent,High,Evening
10.520889,76.198627,West Fort,8,Moderate,No,Rare,Medium,Evening
10.514581,76.204803,West Fort,12,Moderate,No,Occasional,Low,Evening
10.518343,76.204663,West Fort,9,Good,No,Occasional,High,Morning
10.515001,76.199038,West Fort,12,Good,No,Frequent,Low,Evening
10.51732,76.200616,West Fort,11,Poor,No,Rare,High,Night
10.518854,76.205444,West Fort,13,Poor,No,Rare,Low,Evening
10.516282,76.199914,West Fort,12,Poor,No,Frequent,High,Night
10.520296,76.198451,West Fort,11,Good,No,Rare,Medium,Morning
10.518483,76.203829,West Fort,7,Good,No,Rare,High,Morning
10.516839,76.202901,West Fort,13,Moderate,No,Occasional,High,Evening
10.519124,76.200076,West Fort,15,Moderate,No,Frequent,Low,Morning
10.514677,76.198954,West Fort,11,Moderate,No,Occasional,High,Night
10.520724,76.20361,West Fort,8,Good,No,Frequent,High,Night
10.520312,76.200808,West Fort,8,Moderate,Yes,Occasional,Medium,Afternoon
10.515535,76.19849,West Fort,8,Good,No,Rare,High,Night
10.518727,76.205914,West Fort,10,Poor,Yes,Rare,Medium,Night
10.520637,76.203631,West Fort,12,Moderate,No,Occasional,High,Afternoon
10.541565,76.209271,North Fort,10,Good,No,Rare,High,Afternoon
10.539045,76.209597,North Fort,14,Poor,Yes,Rare,Low,Afternoon
10.535509,76.210063,North Fort,13,Good,No,Frequent,Medium,Morning
10.539884,76.21131,North Fort,11,Good,No,Rare,Low,Evening
10.534907,76.211765,North Fort,12,Poor,No,Frequent,Low,Evening
10.541359,76.206441,North Fort,11,Poor,No,Rare,High,Night
10.540565,76.206302,North Fort,12,Poor,No,Rare,Low,Afternoon
10.535185,76.211971,North Fort,7,Moderate,Yes,Frequent,Medium,Night
10.534067,76.207349,North Fort,14,Poor,Yes,Frequent,High,Morning
10.541333,76.211644,North Fort,12,Moderate,Yes,Rare,High,Evening
10.539374,76.209155,North Fort,14,Moderate,No,Frequent,Low,Evening
10.53734,76.211845,North Fort,11,Good,No,Frequent,Medium,Night
10.538175,76.206593,North Fort,12,Good,No,Frequent,Medium,Evening
10.539799,76.213158,North Fort,10,Moderate,No,Frequent,Low,Morning
10.53494,76.213922,North Fort,9,Moderate,No,Rare,High,Evening
10.538642,76.213232,North Fort,12,Moderate,Yes,Rare,High,Afternoon
10.536561,76.211362,North Fort,12,Poor,No,Frequent,High,Morning
10.536692,76.20769,North Fort,9,Moderate,No,Rare,Low,Evening
10.536505,76.207431,North Fort,10,Moderate,No,Rare,High,Afternoon
10.535962,76.209587,North Fort,12,Good,Yes,Rare,Medium,Morning
10.536564,76.211955,North Fort,11,Good,Yes,Rare,High,Evening
10.540888,76.210527,North Fort,12,Poor,No,Occasional,Low,Evening
10.535258,76.211525,North Fort,15,Poor,No,Occasional,Medium,Night
10.541117,76.209523,North Fort,11,Poor,Yes,Rare,Medium,Afternoon
10.541209,76.212005,North Fort,15,Poor,No,Frequent,High,Morning
10.536605,76.213869,North Fort,10,Poor,No,Occasional,Medium,Night
10.539339,76.206351,North Fort,13,Good,Yes,Rare,High,Night
10.534451,76.206191,North Fort,8,Moderate,No,Frequent,Low,Morning
10.5376,76.208662,North Fort,8,Moderate,No,Rare,High,Afternoon
10.535318,76.211513,North Fort,10,Moderate,Yes,Occasional,Medium,Morning
10.538117,76.207601,North Fort,12,Poor,No,Rare,High,Evening
10.534578,76.20718,North Fort,8,Good,Yes,Rare,High,Evening
10.534586,76.212499,North Fort,12,Moderate,No,Occasional,High,Morning
10.539731,76.211355,North Fort,12,Poor,No,Frequent,Low,Afternoon
10.537816,76.211138,North Fort,11,Poor,No,Occasional,Medium,Night
10.540223,76.210003,North Fort,10,Poor,Yes,Occasional,High,Night
10.53686,76.208219,North Fort,13,Moderate,No,Occasional,Medium,Morning
10.540968,76.208739,North Fort,13,Poor,No,Occasional,High,Afternoon
10.540158,76.210491,North Fort,11,Moderate,Yes,Occasional,Low,Morning
10.538141,76.210623,North Fort,13,Poor,Yes,Occasional,Low,Evening
10.539995,76.213718,North Fort,11,Good,Yes,Occasional,Low,Night
10.538919,76.209859,North Fort,12,Poor,No,Frequent,Low,Evening
10.534749,76.212145,North Fort,9,Poor,No,Frequent,Low,Afternoon
10.53645,76.212703,North Fort,13,Good,Yes,Occasional,Medium,Afternoon
10.534579,76.213049,North Fort,12,Moderate,No,Rare,High,Afternoon
10.541488,76.211425,North Fort,8,Moderate,No,Rare,Low,Afternoon
10.537315,76.211516,North Fort,8,Moderate,No,Rare,High,Afternoon
10.541973,76.212006,North Fort,9,Moderate,No,Rare,Low,Afternoon
10.539158,76.208842,North Fort,14,Good,No,Rare,High,Morning
10.538299,76.212726,North Fort,11,Good,No,Rare,High,Night
10.534267,76.208934,North Fort,10,Poor,No,Occasional,Low,Morning
10.534579,76.213633,North Fort,8,Poor,No,Rare,High,Morning
10.535786,76.213378,North Fort,11,Poor,Yes,Rare,High,Afternoon
10.538432,76.213447,North Fort,11,Good,Yes,Frequent,Medium,Afternoon
10.534043,76.211986,North Fort,10,Poor,No,Frequent,Low,Night
10.541469,76.210339,North Fort,9,Poor,Yes,Rare,High,Night
10.53822,76.207129,North Fort,11,Moderate,No,Occasional,Low,Evening
10.541317,76.207669,North Fort,9,Poor,Yes,Occasional,Medium,Night
10.539322,76.20663,North Fort,9,Good,No,Occasional,High,Morning
10.539888,76.20841,North Fort,11,Poor,No,Rare,Medium,Morning
10.537707,76.210795,North Fort,12,Good,No,Frequent,High,Afternoon
10.536421,76.211299,North Fort,9,Moderate,Yes,Occasional,High,Afternoon
10.535266,76.211505,North Fort,10,Poor,No,Occasional,High,Evening
10.535978,76.211987,North Fort,9,Poor,No,Frequent,Medium,Night
10.536096,76.213054,North Fort,11,Good,No,Rare,High,Evening
10.538911,76.206702,North Fort,11,Good,Yes,Rare,High,Evening
10.537132,76.211707,North Fort,13,Moderate,Yes,Rare,Medium,Afternoon
10.53626,76.209024,North Fort,13,Moderate,No,Rare,Medium,Night
10.534824,76.211752,North Fort,14,Poor,Yes,Frequent,High,Night
10.535992,76.208596,North Fort,11,Moderate,Yes,Frequent,Medium,Morning
10.506674,76.211206,South Fort,13,Good,No,Rare,High,Night
10.511178,76.215146,South Fort,10,Good,No,Occasional,High,Night
10.507644,76.211247,South Fort,11,Moderate,Yes,Occasional,Low,Night
10.506735,76.218394,South Fort,13,Poor,No,Frequent,High,Evening
10.504195,76.215651,South Fort,9,Poor,No,Rare,High,Evening
10.507431,76.216218,South Fort,12,Poor,Yes,Rare,High,Evening
10.509817,76.211006,South Fort,10,Moderate,Yes,Occasional,High,Evening
10.504303,76.211984,South Fort,10,Moderate,No,Occasional,Low,Evening
10.511891,76.213522,South Fort,13,Good,No,Occasional,High,Night
10.506056,76.211167,South Fort,12,Poor,Yes,Frequent,Low,Afternoon
10.505785,76.211452,South Fort,11,Poor,No,Rare,Medium,Night
10.505839,76.215128,South Fort,10,Good,No,Rare,Medium,Evening
10.506028,76.218524,South Fort,12,Moderate,No,Rare,Low,Evening
10.506835,76.214049,South Fort,13,Good,No,Occasional,High,Evening
10.507295,76.216821,South Fort,13,Poor,No,Rare,Low,Afternoon
10.511553,76.213688,South Fort,11,Good,Yes,Rare,Medium,Night
10.508486,76.21176,South Fort,11,Good,Yes,Frequent,High,Afternoon
10.50565,76.218012,South Fort,9,Moderate,No,Rare,Medium,Evening
10.505266,76.214645,South Fort,14,Poor,Yes,Frequent,Low,Morning
10.507065,76.217953,South Fort,13,Good,No,Rare,Medium,Afternoon
10.508547,76.214516,South Fort,11,Poor,Yes,Frequent,High,Afternoon
10.510566,76.215916,South Fort,10,Good,No,Occasional,High,Night
10.510657,76.214952,South Fort,13,Poor,No,Rare,High,Night
10.510322,76.213366,South Fort,9,Moderate,No,Frequent,High,Night
10.507965,76.214369,South Fort,9,Poor,No,Frequent,Medium,Evening
10.505091,76.212574,South Fort,10,Poor,No,Rare,High,Evening
10.504443,76.212585,South Fort,10,Good,No,Rare,High,Afternoon
10.506863,76.211068,South Fort,9,Moderate,Yes,Frequent,Medium,Night
10.510714,76.211256,South Fort,15,Moderate,No,Occasional,High,Evening
10.50923,76.214096,South Fort,15,Poor,No,Rare,Medium,Night
10.509178,76.211358,South Fort,11,Poor,No,Rare,Medium,Night
10.508397,76.218103,South Fort,10,Good,No,Occasional,Low,Morning
10.504837,76.217581,South Fort,10,Poor,No,Occasional,High,Evening
10.506533,76.214201,South Fort,9,Moderate,No,Occasional,High,Morning
10.505204,76.215029,South Fort,11,Poor,No,Occasional,High,Night
10.507925,76.21779,South Fort,14,Poor,No,Occasional,Medium,Evening
10.509648,76.214924,South Fort,12,Good,No,Rare,High,Evening
10.508616,76.212769,South Fort,11,Moderate,Yes,Rare,Medium,Morning
10.506153,76.217425,South Fort,12,Moderate,Yes,Occasional,High,Afternoon
10.507158,76.214938,South Fort,11,Good,Yes,Frequent,High,Afternoon
10.511045,76.214303,South Fort,10,Poor,No,Occasional,High,Evening
10.504019,76.212958,South Fort,11,Good,No,Rare,High,Night
10.509445,76.21197,South Fort,11,Poor,No,Occasional,High,Afternoon
10.509183,76.216697,South Fort,10,Poor,Yes,Rare,Medium,Night
10.505428,76.211637,South Fort,10,Poor,No,Occasional,Low,Morning
10.510574,76.217154,South Fort,12,Good,Yes,Rare,Low,Morning
10.508774,76.213698,South Fort,10,Poor,No,Rare,High,Morning
10.508078,76.215682,South Fort,11,Good,No,Rare,High,Evening
10.506875,76.214803,South Fort,14,Moderate,No,Rare,High,Afternoon
10.51121,76.212311,South Fort,9,Moderate,No,Frequent,High,Afternoon
10.507051,76.212127,South Fort,14,Moderate,No,Rare,High,Afternoon
10.511455,76.213231,South Fort,13,Good,Yes,Rare,Medium,Morning
10.511602,76.211506,South Fort,10,Moderate,Yes,Rare,Low,Afternoon
10.51115,76.215238,South Fort,12,Good,No,Frequent,High,Afternoon
10.509355,76.217653,South Fort,11,Moderate,No,Occasional,Low,Night
10.505032,76.214748,South Fort,13,Poor,Yes,Frequent,Low,Afternoon
10.508786,76.211248,South Fort,13,Poor,Yes,Frequent,Medium,Night
10.511861,76.216096,South Fort,11,Good,Yes,Occasional,High,Morning
10.505293,76.218247,South Fort,9,Moderate,No,Rare,Low,Night
10.511374,76.21706,South Fort,11,Poor,No,Rare,Medium,Afternoon
10.509854,76.216673,South Fort,10,Poor,Yes,Occasional,High,Night
10.509506,76.212758,South Fort,10,Poor,No,Rare,High,Evening
10.507509,76.217256,South Fort,11,Moderate,Yes,Frequent,Medium,Morning
10.510338,76.217709,South Fort,14,Moderate,No,Occasional,Low,Afternoon
10.509238,76.212827,South Fort,10,Poor,No,Occasional,High,Evening
10.504934,76.213185,South Fort,9,Moderate,No,Rare,Medium,Night
10.505676,76.214643,South Fort,13,Good,Yes,Frequent,High,Morning
10.504766,76.218381,South Fort,13,Poor,Yes,Rare,High,Evening
10.508548,76.21391,South Fort,10,Poor,No,Frequent,Low,Morning
10.509548,76.211318,South Fort,13,Poor,Yes,Frequent,High,Evening
